"Pin Information for the Stratix® V 5SGXB6 Device 
Version 1.1 
7A	VREFB7AN0	IO			DIFFIO_TX_T15n	DIFFOUT_T15n	G12	DQ6T	DQ3T	DQ2T	DQ1T									
7A	VREFB7AN0	IO			DIFFIO_TX_T15p	DIFFOUT_T15p	H12	DQ6T	DQ3T	DQ2T	DQ1T									
7A	VREFB7AN0	IO			DIFFIO_RX_T16n	DIFFOUT_T16n	L14	DQSn5T	DQSn3T/DQ3T	DQ2T	DQ1T									
7A	VREFB7AN0	IO			DIFFIO_RX_T16p	DIFFOUT_T16p	L13	DQS5T	DQS3T/CQ3T	DQ2T	DQ1T/CQn1T									
7A	VREFB7AN0	IO			DIFFIO_TX_T17n	DIFFOUT_T17n	K15	DQ6T	DQ3T	DQ2T	DQ1T									
7A	VREFB7AN0	IO			DIFFIO_TX_T17p	DIFFOUT_T17p	L15	DQ6T	DQ3T	DQ2T	DQ1T									
7A	VREFB7AN0	IO			DIFFIO_RX_T18n	DIFFOUT_T18n	K14	DQSn6T	DQ3T	DQSn2T/DQ2T	DQ1T									
7A	VREFB7AN0	IO			DIFFIO_RX_T18p	DIFFOUT_T18p	J14	DQS6T	DQ3T/CQn3T	DQS2T/CQ2T	DQ1T									
7A	VREFB7AN0	IO			DIFFIO_TX_T19n	DIFFOUT_T19n	R14	DQ7T	DQ4T	DQ2T	DQ1T									
7A	VREFB7AN0	IO			DIFFIO_TX_T19p	DIFFOUT_T19p	R15	DQ7T	DQ4T	DQ2T	DQ1T									
7A	VREFB7AN0	IO			DIFFIO_RX_T20n	DIFFOUT_T20n	M14	DQ7T	DQ4T	DQ2T	DQ1T									
7A	VREFB7AN0	IO			DIFFIO_RX_T20p	DIFFOUT_T20p	M13	DQ7T	DQ4T	DQ2T	DQ1T									
7A	VREFB7AN0	IO			DIFFIO_TX_T21n	DIFFOUT_T21n	P13	DQ8T	DQ4T	DQ2T	DQ1T									
7A	VREFB7AN0	IO			DIFFIO_TX_T21p	DIFFOUT_T21p	N13	DQ8T	DQ4T	DQ2T	DQ1T									
7A	VREFB7AN0	IO			DIFFIO_RX_T22n	DIFFOUT_T22n	P16	DQSn7T	DQSn4T/DQ4T	DQ2T	DQ1T									
7A	VREFB7AN0	IO			DIFFIO_RX_T22p	DIFFOUT_T22p	P15	DQS7T	DQS4T/CQ4T	DQ2T/CQn2T	DQ1T									
7A	VREFB7AN0	IO			DIFFIO_TX_T23n	DIFFOUT_T23n	M16	DQ8T	DQ4T	DQ2T	DQ1T									
7A	VREFB7AN0	IO			DIFFIO_TX_T23p	DIFFOUT_T23p	N16	DQ8T	DQ4T	DQ2T	DQ1T									
7A	VREFB7AN0	IO			DIFFIO_RX_T24n	DIFFOUT_T24n	N14	DQSn8T	DQ4T	DQ2T	DQ1T									
7A	VREFB7AN0	IO			DIFFIO_RX_T24p	DIFFOUT_T24p	N15	DQS8T	DQ4T/CQn4T	DQ2T	DQ1T									
7B	VREFB7BN0	IO			DIFFIO_TX_T25n	DIFFOUT_T25n	C12	DQ9T	DQ5T	DQ3T	DQ2T									
7B	VREFB7BN0	IO			DIFFIO_TX_T25p	DIFFOUT_T25p	D12	DQ9T	DQ5T	DQ3T	DQ2T									
7B	VREFB7BN0	IO			DIFFIO_RX_T26n	DIFFOUT_T26n	A12	DQ9T	DQ5T	DQ3T	DQ2T									
7B	VREFB7BN0	IO			DIFFIO_RX_T26p	DIFFOUT_T26p	B12	DQ9T	DQ5T	DQ3T	DQ2T									
7B	VREFB7BN0	IO			DIFFIO_TX_T27n	DIFFOUT_T27n	A13	DQ10T	DQ5T	DQ3T	DQ2T									
7B	VREFB7BN0	IO			DIFFIO_TX_T27p	DIFFOUT_T27p	B13	DQ10T	DQ5T	DQ3T	DQ2T									
7B	VREFB7BN0	IO			DIFFIO_RX_T28n	DIFFOUT_T28n	D14	DQSn9T	DQSn5T/DQ5T	DQ3T	DQ2T									
7B	VREFB7BN0	IO			DIFFIO_RX_T28p	DIFFOUT_T28p	C14	DQS9T	DQS5T/CQ5T	DQ3T	DQ2T									
7B	VREFB7BN0	IO			DIFFIO_TX_T29n	DIFFOUT_T29n	B16	DQ10T	DQ5T	DQ3T	DQ2T									
7B	VREFB7BN0	IO			DIFFIO_TX_T29p	DIFFOUT_T29p	A16	DQ10T	DQ5T	DQ3T	DQ2T									
7B	VREFB7BN0	IO			DIFFIO_RX_T30n	DIFFOUT_T30n	A15	DQSn10T	DQ5T	DQSn3T/DQ3T	DQ2T									
7B	VREFB7BN0	IO			DIFFIO_RX_T30p	DIFFOUT_T30p	B15	DQS10T	DQ5T/CQn5T	DQS3T/CQ3T	DQ2T									
7B	VREFB7BN0	IO			DIFFIO_TX_T31n	DIFFOUT_T31n	D15	DQ11T	DQ6T	DQ3T	DQ2T									
7B	VREFB7BN0	IO			DIFFIO_TX_T31p	DIFFOUT_T31p	C15	DQ11T	DQ6T	DQ3T	DQ2T									
7B	VREFB7BN0	IO			DIFFIO_RX_T32n	DIFFOUT_T32n	E16	DQ11T	DQ6T	DQ3T	DQ2T									
7B	VREFB7BN0	IO			DIFFIO_RX_T32p	DIFFOUT_T32p	E15	DQ11T	DQ6T	DQ3T	DQ2T									
7B	VREFB7BN0	IO			DIFFIO_TX_T33n	DIFFOUT_T33n	F14	DQ12T	DQ6T	DQ3T	DQ2T									
7B	VREFB7BN0	IO			DIFFIO_TX_T33p	DIFFOUT_T33p	E14	DQ12T	DQ6T	DQ3T	DQ2T									
7B	VREFB7BN0	IO			DIFFIO_RX_T34n	DIFFOUT_T34n	F16	DQSn11T	DQSn6T/DQ6T	DQ3T	DQ2T									
7B	VREFB7BN0	IO			DIFFIO_RX_T34p	DIFFOUT_T34p	F17	DQS11T	DQS6T/CQ6T	DQ3T/CQn3T	DQ2T									
7B	VREFB7BN0	IO			DIFFIO_TX_T35n	DIFFOUT_T35n	E18	DQ12T	DQ6T	DQ3T	DQ2T									
7B	VREFB7BN0	IO			DIFFIO_TX_T35p	DIFFOUT_T35p	E17	DQ12T	DQ6T	DQ3T	DQ2T									
7B	VREFB7BN0	IO			DIFFIO_RX_T36n	DIFFOUT_T36n	D17	DQSn12T	DQ6T	DQ3T	DQSn2T/DQ2T									
7B	VREFB7BN0	IO			DIFFIO_RX_T36p	DIFFOUT_T36p	D18	DQS12T	DQ6T/CQn6T	DQ3T	DQS2T/CQ2T									
7B	VREFB7BN0	IO			DIFFIO_TX_T37n	DIFFOUT_T37n	G16	DQ13T	DQ7T	DQ4T	DQ2T									
7B	VREFB7BN0	IO			DIFFIO_TX_T37p	DIFFOUT_T37p	G15	DQ13T	DQ7T	DQ4T	DQ2T									
7B	VREFB7BN0	IO			DIFFIO_RX_T38n	DIFFOUT_T38n	G18	DQ13T	DQ7T	DQ4T	DQ2T									
7B	VREFB7BN0	IO			DIFFIO_RX_T38p	DIFFOUT_T38p	G17	DQ13T	DQ7T	DQ4T	DQ2T									
7B	VREFB7BN0	IO			DIFFIO_TX_T39n	DIFFOUT_T39n	H15	DQ14T	DQ7T	DQ4T	DQ2T									
7B	VREFB7BN0	IO			DIFFIO_TX_T39p	DIFFOUT_T39p	H16	DQ14T	DQ7T	DQ4T	DQ2T									
7B	VREFB7BN0	IO			DIFFIO_RX_T40n	DIFFOUT_T40n	J19	DQSn13T	DQSn7T/DQ7T	DQ4T	DQ2T									
7B	VREFB7BN0	IO			DIFFIO_RX_T40p	DIFFOUT_T40p	H19	DQS13T	DQS7T/CQ7T	DQ4T	DQ2T/CQn2T									
7B	VREFB7BN0	IO			DIFFIO_TX_T41n	DIFFOUT_T41n	J18	DQ14T	DQ7T	DQ4T	DQ2T									
7B	VREFB7BN0	IO			DIFFIO_TX_T41p	DIFFOUT_T41p	H18	DQ14T	DQ7T	DQ4T	DQ2T									
7B	VREFB7BN0	IO			DIFFIO_RX_T42n	DIFFOUT_T42n	G19	DQSn14T	DQ7T	DQSn4T/DQ4T	DQ2T									
7B	VREFB7BN0	IO			DIFFIO_RX_T42p	DIFFOUT_T42p	F19	DQS14T	DQ7T/CQn7T	DQS4T/CQ4T	DQ2T									
7B	VREFB7BN0	IO			DIFFIO_TX_T43n	DIFFOUT_T43n	J16	DQ15T	DQ8T	DQ4T	DQ2T									
7B	VREFB7BN0	IO			DIFFIO_TX_T43p	DIFFOUT_T43p	J15	DQ15T	DQ8T	DQ4T	DQ2T									
7B	VREFB7BN0	IO			DIFFIO_RX_T44n	DIFFOUT_T44n	M17	DQ15T	DQ8T	DQ4T	DQ2T									
7B	VREFB7BN0	IO			DIFFIO_RX_T44p	DIFFOUT_T44p	L17	DQ15T	DQ8T	DQ4T	DQ2T									
7B	VREFB7BN0	IO			DIFFIO_TX_T45n	DIFFOUT_T45n	K17	DQ16T	DQ8T	DQ4T	DQ2T									
7B	VREFB7BN0	IO			DIFFIO_TX_T45p	DIFFOUT_T45p	J17	DQ16T	DQ8T	DQ4T	DQ2T									
7B	VREFB7BN0	IO			DIFFIO_RX_T46n	DIFFOUT_T46n	N18	DQSn15T	DQSn8T/DQ8T	DQ4T	DQ2T									
7B	VREFB7BN0	IO			DIFFIO_RX_T46p	DIFFOUT_T46p	N17	DQS15T	DQS8T/CQ8T	DQ4T/CQn4T	DQ2T									
7B	VREFB7BN0	IO			DIFFIO_TX_T47n	DIFFOUT_T47n	N19	DQ16T	DQ8T	DQ4T	DQ2T									
7B	VREFB7BN0	IO			DIFFIO_TX_T47p	DIFFOUT_T47p	M19	DQ16T	DQ8T	DQ4T	DQ2T									
7B	VREFB7BN0	IO			DIFFIO_RX_T48n	DIFFOUT_T48n	L19	DQSn16T	DQ8T	DQ4T	DQ2T									
7B	VREFB7BN0	IO			DIFFIO_RX_T48p	DIFFOUT_T48p	L18	DQS16T	DQ8T/CQn8T	DQ4T	DQ2T									
7C	VREFB7CN0	IO			DIFFIO_TX_T49n	DIFFOUT_T49n	N22	DQ17T	DQ9T	DQ5T										
7C	VREFB7CN0	IO			DIFFIO_TX_T49p	DIFFOUT_T49p	P21	DQ17T	DQ9T	DQ5T										
7C	VREFB7CN0	IO			DIFFIO_RX_T50n	DIFFOUT_T50n	L22	DQ17T	DQ9T	DQ5T										
7C	VREFB7CN0	IO			DIFFIO_RX_T50p	DIFFOUT_T50p	M22	DQ17T	DQ9T	DQ5T										
7C	VREFB7CN0	IO			DIFFIO_TX_T51n	DIFFOUT_T51n	N21	DQ18T	DQ9T	DQ5T										
7C	VREFB7CN0	IO			DIFFIO_TX_T51p	DIFFOUT_T51p	N20	DQ18T	DQ9T	DQ5T										
7C	VREFB7CN0	IO			DIFFIO_RX_T52n	DIFFOUT_T52n	L21	DQSn17T	DQSn9T/DQ9T	DQ5T										
7C	VREFB7CN0	IO			DIFFIO_RX_T52p	DIFFOUT_T52p	K21	DQS17T	DQS9T/CQ9T	DQ5T										
7C	VREFB7CN0	IO			DIFFIO_TX_T53n	DIFFOUT_T53n	H21	DQ18T	DQ9T	DQ5T										
7C	VREFB7CN0	IO			DIFFIO_TX_T53p	DIFFOUT_T53p	J21	DQ18T	DQ9T	DQ5T										
7C	VREFB7CN0	IO			DIFFIO_RX_T54n	DIFFOUT_T54n	G22	DQSn18T	DQ9T	DQSn5T/DQ5T										
7C	VREFB7CN0	IO			DIFFIO_RX_T54p	DIFFOUT_T54p	H22	DQS18T	DQ9T/CQn9T	DQS5T/CQ5T										
7C	VREFB7CN0	IO			DIFFIO_TX_T55n	DIFFOUT_T55n	C17	DQ19T	DQ10T	DQ5T										
7C	VREFB7CN0	IO			DIFFIO_TX_T55p	DIFFOUT_T55p	C18	DQ19T	DQ10T	DQ5T										
7C	VREFB7CN0	IO			DIFFIO_RX_T56n	DIFFOUT_T56n	C20	DQ19T	DQ10T	DQ5T										
7C	VREFB7CN0	IO			DIFFIO_RX_T56p	DIFFOUT_T56p	C19	DQ19T	DQ10T	DQ5T										
7C	VREFB7CN0	IO			DIFFIO_TX_T57n	DIFFOUT_T57n	B19	DQ20T	DQ10T	DQ5T										
7C	VREFB7CN0	IO			DIFFIO_TX_T57p	DIFFOUT_T57p	B18	DQ20T	DQ10T	DQ5T										
7C	VREFB7CN0	IO			DIFFIO_RX_T58n	DIFFOUT_T58n	A19	DQSn19T	DQSn10T/DQ10T	DQ5T										
7C	VREFB7CN0	IO			DIFFIO_RX_T58p	DIFFOUT_T58p	A18	DQS19T	DQS10T/CQ10T	DQ5T/CQn5T										
7C	VREFB7CN0	IO			DIFFIO_TX_T59n	DIFFOUT_T59n	B22	DQ20T	DQ10T	DQ5T										
7C	VREFB7CN0	IO			DIFFIO_TX_T59p	DIFFOUT_T59p	B21	DQ20T	DQ10T	DQ5T										
7C	VREFB7CN0	IO			DIFFIO_RX_T60n	DIFFOUT_T60n	A22	DQSn20T	DQ10T	DQ5T										
7C	VREFB7CN0	IO			DIFFIO_RX_T60p	DIFFOUT_T60p	A21	DQS20T	DQ10T/CQn10T	DQ5T										
7C	VREFB7CN0	IO	CLK19p		DIFFIO_RX_T61p	DIFFOUT_T61p	D21	DQ21T	DQ11T											
7C	VREFB7CN0	IO	CLK19n		DIFFIO_RX_T61n	DIFFOUT_T61n	D20	DQ21T	DQ11T											
7C	VREFB7CN0	IO			DIFFIO_TX_T62p	DIFFOUT_T62p	E22	DQ21T	DQ11T											
7C	VREFB7CN0	IO			DIFFIO_TX_T62n	DIFFOUT_T62n	E21	DQ21T	DQ11T											
7C	VREFB7CN0	IO	CLK18p		DIFFIO_RX_T63p	DIFFOUT_T63p	C22	DQS21T	DQS11T/CQ11T											
7C	VREFB7CN0	IO	CLK18n		DIFFIO_RX_T63n	DIFFOUT_T63n	C21	DQSn21T	DQSn11T/DQ11T											
7C	VREFB7CN0	IO			DIFFIO_TX_T64p	DIFFOUT_T64p	F20	DQ22T	DQ11T											
7C	VREFB7CN0	IO			DIFFIO_TX_T64n	DIFFOUT_T64n	G20	DQ22T	DQ11T											
7C	VREFB7CN0	IO	"FPLL_TC_CLKOUT2,FPLL_TC_FBp,FPLL_TC_FB1"		DIFFIO_RX_T65p	DIFFOUT_T65p	E20	DQS22T	DQ11T/CQn11T											
7C	VREFB7CN0	IO	"FPLL_TC_CLKOUT3,FPLL_TC_FBn"		DIFFIO_RX_T65n	DIFFOUT_T65n	E19	DQSn22T	DQ11T											
7C	VREFB7CN0	IO	"FPLL_TC_CLKOUT0,FPLL_TC_CLKOUTp,FPLL_TC_FB0"		DIFFIO_TX_T66p	DIFFOUT_T66p	F22	DQ22T	DQ11T											
7C	VREFB7CN0	IO	"FPLL_TC_CLKOUT1,FPLL_TC_CLKOUTn"		DIFFIO_TX_T66n	DIFFOUT_T66n	G21	DQ22T	DQ11T											
8B	VREFB8BN0	IO			DIFFIO_RX_T109p	DIFFOUT_T109p	G24	DQ37T	DQ12T	DQ6T	DQ3T									
8B	VREFB8BN0	IO			DIFFIO_RX_T109n	DIFFOUT_T109n	G23	DQ37T	DQ12T	DQ6T	DQ3T									
8B	VREFB8BN0	IO			DIFFIO_TX_T110p	DIFFOUT_T110p	H25	DQ37T	DQ12T	DQ6T	DQ3T									
8B	VREFB8BN0	IO			DIFFIO_TX_T110n	DIFFOUT_T110n	H24	DQ37T	DQ12T	DQ6T	DQ3T									
8B	VREFB8BN0	IO			DIFFIO_RX_T111p	DIFFOUT_T111p	G26	DQS37T	DQS12T/CQ12T	DQ6T	DQ3T									
8B	VREFB8BN0	IO			DIFFIO_RX_T111n	DIFFOUT_T111n	G25	DQSn37T	DQSn12T/DQ12T	DQ6T	DQ3T									
8B	VREFB8BN0	IO			DIFFIO_TX_T112p	DIFFOUT_T112p	J23	DQ38T	DQ12T	DQ6T	DQ3T									
8B	VREFB8BN0	IO			DIFFIO_TX_T112n	DIFFOUT_T112n	K23	DQ38T	DQ12T	DQ6T	DQ3T									
8B	VREFB8BN0	IO			DIFFIO_RX_T113p	DIFFOUT_T113p	K24	DQS38T	DQ12T/CQn12T	DQS6T/CQ6T	DQ3T									
8B	VREFB8BN0	IO			DIFFIO_RX_T113n	DIFFOUT_T113n	L24	DQSn38T	DQ12T	DQSn6T/DQ6T	DQ3T									
8B	VREFB8BN0	IO			DIFFIO_TX_T114p	DIFFOUT_T114p	J24	DQ38T	DQ12T	DQ6T	DQ3T									
8B	VREFB8BN0	IO			DIFFIO_TX_T114n	DIFFOUT_T114n	J25	DQ38T	DQ12T	DQ6T	DQ3T									
8B	VREFB8BN0	IO			DIFFIO_RX_T115p	DIFFOUT_T115p	E23	DQ39T	DQ13T	DQ6T	DQ3T									
8B	VREFB8BN0	IO			DIFFIO_RX_T115n	DIFFOUT_T115n	F23	DQ39T	DQ13T	DQ6T	DQ3T									
8B	VREFB8BN0	IO			DIFFIO_TX_T116p	DIFFOUT_T116p	E24	DQ39T	DQ13T	DQ6T	DQ3T									
8B	VREFB8BN0	IO			DIFFIO_TX_T116n	DIFFOUT_T116n	E25	DQ39T	DQ13T	DQ6T	DQ3T									
8B	VREFB8BN0	IO			DIFFIO_RX_T117p	DIFFOUT_T117p	D23	DQS39T	DQS13T/CQ13T	DQ6T/CQn6T	DQ3T									
8B	VREFB8BN0	IO			DIFFIO_RX_T117n	DIFFOUT_T117n	D24	DQSn39T	DQSn13T/DQ13T	DQ6T	DQ3T									
8B	VREFB8BN0	IO			DIFFIO_TX_T118p	DIFFOUT_T118p	F26	DQ40T	DQ13T	DQ6T	DQ3T									
8B	VREFB8BN0	IO			DIFFIO_TX_T118n	DIFFOUT_T118n	F25	DQ40T	DQ13T	DQ6T	DQ3T									
8B	VREFB8BN0	IO			DIFFIO_RX_T119p	DIFFOUT_T119p	D26	DQS40T	DQ13T/CQn13T	DQ6T	DQS3T/CQ3T									
8B	VREFB8BN0	IO			DIFFIO_RX_T119n	DIFFOUT_T119n	D27	DQSn40T	DQ13T	DQ6T	DQSn3T/DQ3T									
8B	VREFB8BN0	IO			DIFFIO_TX_T120p	DIFFOUT_T120p	E27	DQ40T	DQ13T	DQ6T	DQ3T									
8B	VREFB8BN0	IO			DIFFIO_TX_T120n	DIFFOUT_T120n	E26	DQ40T	DQ13T	DQ6T	DQ3T									
8B	VREFB8BN0	IO			DIFFIO_RX_T121p	DIFFOUT_T121p	L23	DQ41T	DQ14T	DQ7T	DQ3T									
8B	VREFB8BN0	IO			DIFFIO_RX_T121n	DIFFOUT_T121n	M23	DQ41T	DQ14T	DQ7T	DQ3T									
8B	VREFB8BN0	IO			DIFFIO_TX_T122p	DIFFOUT_T122p	N23	DQ41T	DQ14T	DQ7T	DQ3T									
8B	VREFB8BN0	IO			DIFFIO_TX_T122n	DIFFOUT_T122n	N24	DQ41T	DQ14T	DQ7T	DQ3T									
8B	VREFB8BN0	IO			DIFFIO_RX_T123p	DIFFOUT_T123p	R25	DQS41T	DQS14T/CQ14T	DQ7T	DQ3T/CQn3T									
8B	VREFB8BN0	IO			DIFFIO_RX_T123n	DIFFOUT_T123n	P24	DQSn41T	DQSn14T/DQ14T	DQ7T	DQ3T									
8B	VREFB8BN0	IO			DIFFIO_TX_T124p	DIFFOUT_T124p	N25	DQ42T	DQ14T	DQ7T	DQ3T									
8B	VREFB8BN0	IO			DIFFIO_TX_T124n	DIFFOUT_T124n	P25	DQ42T	DQ14T	DQ7T	DQ3T									
8B	VREFB8BN0	IO			DIFFIO_RX_T125p	DIFFOUT_T125p	M25	DQS42T	DQ14T/CQn14T	DQS7T/CQ7T	DQ3T									
8B	VREFB8BN0	IO			DIFFIO_RX_T125n	DIFFOUT_T125n	M26	DQSn42T	DQ14T	DQSn7T/DQ7T	DQ3T									
8B	VREFB8BN0	IO			DIFFIO_TX_T126p	DIFFOUT_T126p	L26	DQ42T	DQ14T	DQ7T	DQ3T									
8B	VREFB8BN0	IO			DIFFIO_TX_T126n	DIFFOUT_T126n	K26	DQ42T	DQ14T	DQ7T	DQ3T									
8B	VREFB8BN0	IO			DIFFIO_RX_T127p	DIFFOUT_T127p	C26	DQ43T	DQ15T	DQ7T	DQ3T									
8B	VREFB8BN0	IO			DIFFIO_RX_T127n	DIFFOUT_T127n	C27	DQ43T	DQ15T	DQ7T	DQ3T									
8B	VREFB8BN0	IO			DIFFIO_TX_T128p	DIFFOUT_T128p	C23	DQ43T	DQ15T	DQ7T	DQ3T									
8B	VREFB8BN0	IO			DIFFIO_TX_T128n	DIFFOUT_T128n	C24	DQ43T	DQ15T	DQ7T	DQ3T									
8B	VREFB8BN0	IO			DIFFIO_RX_T129p	DIFFOUT_T129p	B24	DQS43T	DQS15T/CQ15T	DQ7T/CQn7T	DQ3T									
8B	VREFB8BN0	IO			DIFFIO_RX_T129n	DIFFOUT_T129n	B25	DQSn43T	DQSn15T/DQ15T	DQ7T	DQ3T									
8B	VREFB8BN0	IO			DIFFIO_TX_T130p	DIFFOUT_T130p	A24	DQ44T	DQ15T	DQ7T	DQ3T									
8B	VREFB8BN0	IO			DIFFIO_TX_T130n	DIFFOUT_T130n	A25	DQ44T	DQ15T	DQ7T	DQ3T									
8B	VREFB8BN0	IO			DIFFIO_RX_T131p	DIFFOUT_T131p	A27	DQS44T	DQ15T/CQn15T	DQ7T	DQ3T									
8B	VREFB8BN0	IO			DIFFIO_RX_T131n	DIFFOUT_T131n	A28	DQSn44T	DQ15T	DQ7T	DQ3T									
8B	VREFB8BN0	IO			DIFFIO_TX_T132p	DIFFOUT_T132p	B27	DQ44T	DQ15T	DQ7T	DQ3T									
8B	VREFB8BN0	IO			DIFFIO_TX_T132n	DIFFOUT_T132n	B28	DQ44T	DQ15T	DQ7T	DQ3T									
8A	VREFB8AN0	IO	CLK17p		DIFFIO_RX_T133p	DIFFOUT_T133p	G28	DQ45T	DQ16T	DQ8T										
8A	VREFB8AN0	IO	CLK17n		DIFFIO_RX_T133n	DIFFOUT_T133n	G27	DQ45T	DQ16T	DQ8T										
8A	VREFB8AN0	IO			DIFFIO_TX_T134p	DIFFOUT_T134p	J27	DQ45T	DQ16T	DQ8T										
8A	VREFB8AN0	IO			DIFFIO_TX_T134n	DIFFOUT_T134n	H27	DQ45T	DQ16T	DQ8T										
8A	VREFB8AN0	IO	CLK16p		DIFFIO_RX_T135p	DIFFOUT_T135p	F28	DQS45T	DQS16T/CQ16T	DQ8T										
8A	VREFB8AN0	IO	CLK16n		DIFFIO_RX_T135n	DIFFOUT_T135n	E28	DQSn45T	DQSn16T/DQ16T	DQ8T										
8A	VREFB8AN0	IO			DIFFIO_TX_T136p	DIFFOUT_T136p	L27	DQ46T	DQ16T	DQ8T										
8A	VREFB8AN0	IO			DIFFIO_TX_T136n	DIFFOUT_T136n	K27	DQ46T	DQ16T	DQ8T										
8A	VREFB8AN0	IO			DIFFIO_RX_T137p	DIFFOUT_T137p	R26	DQS46T	DQ16T/CQn16T	DQS8T/CQ8T										
8A	VREFB8AN0	IO			DIFFIO_RX_T137n	DIFFOUT_T137n	P27	DQSn46T	DQ16T	DQSn8T/DQ8T										
8A	VREFB8AN0	IO			DIFFIO_TX_T138p	DIFFOUT_T138p	N26	DQ46T	DQ16T	DQ8T										
8A	VREFB8AN0	IO			DIFFIO_TX_T138n	DIFFOUT_T138n	N27	DQ46T	DQ16T	DQ8T										
8A	VREFB8AN0	IO	CLK23p		DIFFIO_RX_T139p	DIFFOUT_T139p	C30	DQ47T	DQ17T	DQ8T										
8A	VREFB8AN0	IO	CLK23n		DIFFIO_RX_T139n	DIFFOUT_T139n	C29	DQ47T	DQ17T	DQ8T										
8A	VREFB8AN0	IO			DIFFIO_TX_T140p	DIFFOUT_T140p	A30	DQ47T	DQ17T	DQ8T										
8A	VREFB8AN0	IO			DIFFIO_TX_T140n	DIFFOUT_T140n	A31	DQ47T	DQ17T	DQ8T										
8A	VREFB8AN0	IO	CLK22p		DIFFIO_RX_T141p	DIFFOUT_T141p	B30	DQS47T	DQS17T/CQ17T	DQ8T/CQn8T										
8A	VREFB8AN0	IO	CLK22n		DIFFIO_RX_T141n	DIFFOUT_T141n	B31	DQSn47T	DQSn17T/DQ17T	DQ8T										
8A	VREFB8AN0	IO			DIFFIO_TX_T142p	DIFFOUT_T142p	E30	DQ48T	DQ17T	DQ8T										
8A	VREFB8AN0	IO			DIFFIO_TX_T142n	DIFFOUT_T142n	E29	DQ48T	DQ17T	DQ8T										
8A	VREFB8AN0	IO	"FPLL_TL_CLKOUT2,FPLL_TL_FBp,FPLL_TL_FB1"		DIFFIO_RX_T143p	DIFFOUT_T143p	D29	DQS48T	DQ17T/CQn17T	DQ8T										
8A	VREFB8AN0	IO	"FPLL_TL_CLKOUT3,FPLL_TL_FBn"		DIFFIO_RX_T143n	DIFFOUT_T143n	D30	DQSn48T	DQ17T	DQ8T										
8A	VREFB8AN0	IO	"FPLL_TL_CLKOUT0,FPLL_TL_CLKOUTp,FPLL_TL_FB0"		DIFFIO_TX_T144p	DIFFOUT_T144p	F29	DQ48T	DQ17T	DQ8T										
8A	VREFB8AN0	IO	"FPLL_TL_CLKOUT1,FPLL_TL_CLKOUTn"		DIFFIO_TX_T144n	DIFFOUT_T144n	G29	DQ48T	DQ17T	DQ8T										
8A	VREFB8AN0	IO	CLK21p		DIFFIO_RX_T145p	DIFFOUT_T145p	C31	DQ49T	DQ18T											
8A	VREFB8AN0	IO	CLK21n		DIFFIO_RX_T145n	DIFFOUT_T145n	C32	DQ49T	DQ18T											
8A	VREFB8AN0	IO			DIFFIO_TX_T146p	DIFFOUT_T146p	B33	DQ49T	DQ18T											
8A	VREFB8AN0	IO			DIFFIO_TX_T146n	DIFFOUT_T146n	A33	DQ49T	DQ18T											
8A	VREFB8AN0	IO	CLK20p		DIFFIO_RX_T147p	DIFFOUT_T147p	A34	DQS49T	DQS18T/CQ18T											
8A	VREFB8AN0	IO	CLK20n		DIFFIO_RX_T147n	DIFFOUT_T147n	A35	DQSn49T	DQSn18T/DQ18T											
8A	VREFB8AN0	IO			DIFFIO_TX_T148p	DIFFOUT_T148p	C34	DQ50T	DQ18T											
8A	VREFB8AN0	IO		nPERSTR0	DIFFIO_TX_T148n	DIFFOUT_T148n	B34	DQ50T	DQ18T											
8A	VREFB8AN0	IO		nPERSTR1	DIFFIO_RX_T149p	DIFFOUT_T149p	C33	DQS50T	DQ18T/CQn18T											
8A	VREFB8AN0	IO	RZQ_5		DIFFIO_RX_T149n	DIFFOUT_T149n	D32	DQSn50T	DQ18T											
8A	VREFB8AN0	IO		nPERSTL1	DIFFIO_TX_T150p	DIFFOUT_T150p	A36	DQ50T	DQ18T											
8A	VREFB8AN0	IO		nPERSTL0	DIFFIO_TX_T150n	DIFFOUT_T150n	B36	DQ50T	DQ18T											
		GND					A37													
		GND					AA32													
		GND					AA33													
		GND					AA36													
		GND					AA37													
		GND					AB28													
		GND					AB30													
		GND					AB34													
		GND					AB35													
		GND					AB38													
		GND					AB39													
		GND					AC32													
		GND					AC33													
		GND					AC36													
		GND					AC37													
		GND					AD29													
		GND					AD31													
		GND					AD34													
		GND					AD35													
		GND					AD38													
		GND					AD39													
		GND					AE28													
		GND					AE32													
		GND					AE33													
		GND					AE36													
		GND					AE37													
		GND					AF28													
		GND					AF30													
		GND					AF34													
		GND					AF35													
		GND					AF38													
		GND					AF39													
		GND					AG32													
		GND					AG33													
		GND					AG36													
		GND					AG37													
		GND					AH29													
		GND					AH31													
		GND					AH34													
		GND					AH35													
		GND					AH38													
		GND					AH39													
		GND					AJ28													
		GND					AJ32													
		GND					AJ33													
		GND					AJ36													
		GND					AJ37													
		GND					AK28													
		GND					AK30													
		GND					AK34													
		GND					AK35													
		GND					AK38													
		GND					AK39													
		GND					AL32													
		GND					AL33													
		GND					AL36													
		GND					AL37													
		GND					AM29													
		GND					AM31													
		GND					AM34													
		GND					AM35													
		GND					AM38													
		GND					AM39													
		GND					AN31													
		GND					AN32													
		GND					AN33													
		GND					AN36													
		GND					AN37													
