"Pin Information for the Stratix® V 5SGSD3 Device 
Version 1.1 
8A	VREFB8AN0	IO			DIFFIO_TX_T154n	DIFFOUT_T154n	A24	DQ52T	DQ17T	DQ8T										
8A	VREFB8AN0	IO			DIFFIO_RX_T155p	DIFFOUT_T155p	D23	DQS52T	DQ17T/CQn17T	DQ8T										
8A	VREFB8AN0	IO	RZQ_5		DIFFIO_RX_T155n	DIFFOUT_T155n	C23	DQSn52T	DQ17T	DQ8T										
8A	VREFB8AN0	IO			DIFFIO_TX_T156p	DIFFOUT_T156p	B25	DQ52T	DQ17T	DQ8T										
8A	VREFB8AN0	IO			DIFFIO_TX_T156n	DIFFOUT_T156n	A25	DQ52T	DQ17T	DQ8T										
		GND					A26													
		GND					AA25													
		GND					AA26													
		GND					AB27													
		GND					AB28													
		GND					AC25													
		GND					AC26													
		GND					AD27													
		GND					AD28													
		GND					AE25													
		GND					AE26													
		GND					AF27													
		GND					AF28													
		GND					AG25													
		GND					AG26													
		GND					B26													
		GND					B27													
		GND					B28													
		GND					C25													
		GND					C26													
		GND					D27													
		GND					D28													
		GND					E25													
		GND					E26													
		GND					F27													
		GND					F28													
		GND					G25													
		GND					G26													
		GND					H27													
		GND					H28													
		GND					J25													
		GND					J26													
		GND					K21													
		GND					K22													
		GND					K23													
		GND					K24													
		GND					K27													
		GND					K28													
		GND					L21													
		GND					L25													
		GND					L26													
		GND					M21													
		GND					M23													
		GND					M27													
		GND					M28													
		GND					N25													
		GND					N26													
		GND					P22													
		GND					P24													
		GND					P27													
		GND					P28													
		GND					R21													
		GND					R25													
		GND					R26													
		GND					T23													
		GND					T27													
		GND					T28													
		GND					U25													
		GND					U26													
		GND					V21													
		GND					V22													
		GND					V24													
		GND					V27													
		GND					V28													
		GND					W22													
		GND					W23													
		GND					W24													
		GND					W25													
		GND					W26													
		GND					Y27													
		GND					Y28													
		GND					M1													
		GND					M2													
		GND					N2													
		GND					P1													
		GND					P2													
		GND					R2													
		GND					AA11													
		GND					AA14													
		GND					AA17													
		GND					AA2													
		GND					AA20													
		GND					AA23													
		GND					AA24													
		GND					AA5													
		GND					AA8													
		GND					AB24													
		GND					AC1													
		GND					AC10													
		GND					AC13													
		GND					AC16													
		GND					AC19													
		GND					AC22													
		GND					AC24													
		GND					AC4													
		GND					AC7													
		GND					AD24													
		GND					AE12													
		GND					AE15													
		GND					AE18													
		GND					AE21													
		GND					AE24													
		GND					AE3													
		GND					AE6													
		GND					AE9													
		GND					AF1													
		GND					AF24													
		GND					AG11													
		GND					AG14													
		GND					AG17													
		GND					AG2													
		GND					AG20													
		GND					AG23													
		GND					AG24													
		GND					AG5													
		GND					AG8													
		GND					B11													
		GND					B14													
		GND					B17													
		GND					B2													
		GND					B20													
		GND					B23													
		GND					B5													
		GND					B8													
		GND					C24													
		GND					D1													
		GND					D12													
		GND					D15													
		GND					D18													
		GND					D21													
		GND					D24													
		GND					D3													
		GND					D6													
		GND					D9													
		GND					E24													
		GND					F1													
		GND					F10													
		GND					F13													
		GND					F16													
		GND					F19													
		GND					F22													
		GND					F24													
		GND					F4													
		GND					F7													
		GND					G24													
		GND					H11													
		GND					H14													
		GND					H17													
		GND					H2													
		GND					H20													
		GND					H23													
		GND					H24													
		GND					H5													
		GND					H8													
		GND					J1													
		GND					J24													
		GND					K12													
		GND					K15													
		GND					K18													
		GND					K3													
		GND					K6													
		GND					K9													
		GND					M10													
		GND					M13													
		GND					M16													
		GND					M19													
		GND					M4													
		GND					M7													
		GND					N20													
		GND					P11													
		GND					P13													
		GND					P15													
		GND					P17													
		GND					P5													
		GND					P8													
		GND					R12													
		GND					R14													
		GND					T11													
		GND					T16													
		GND					T18													
		GND					T3													
		GND					T6													
		GND					T9													
		GND					U1													
		GND					U12													
		GND					U17													
		GND					U20													
		GND					U4													
		GND					U7													
		GND					V11													
		GND					V18													
		GND					W11													
		GND					W13													
		GND					W15													
		GND					W17													
		GND					W21													
		GND					W3													
		GND					W6													
		GND					W9													
		GND					Y1													
		GND					Y18													
		GND					Y24													
		GND					U14													
		VCC					P12													
		VCC					P14													
		VCC					P16													
		VCC					P18													
		VCC					W12													
		VCC					W14													
		VCC					W16													
		VCC					W18													
		VCC					R11													
		VCC					R13													
		VCC					R15													
		VCC					R16													
		VCC					R17													
		VCC					R18													
		VCC					T12													
		VCC					T13													
		VCC					T14													
		VCC					T15													
		VCC					T17													
		VCC					U11													
		VCC					U15													
		VCC					U16													
		VCC					U18													
		VCC					V12													
		VCC					V13													
		VCC					V15													
		VCC					V16													
		VCC					V17													
		VCC					V14													
		VCCPT					L13													
		VCCPT					L20													
		VCCPT					L7													
		VCCPT					V20													
		VCCPT					V7													
		VCCPT					Y14													
		DNU					AH27													
		DNU					AG27													
		DNU					Y23													
		DNU					AC14													
		DNU					T2													
		DNU					T1													
		DNU					H1													
		DNU					F14													
		DNU					U13													
		VCCPGM					AA22													
		VCCPGM					Y2													
		TEMPDIODEn					J2													
		TEMPDIODEp					K2													
		VCCBAT					Y4													
		VCCIO3A					AH20													
		VCCIO3A					AH24													
		VCCIO3B					AH14													
		VCCIO3B					AH17													
		VCCIO3D					AH8													
		VCCIO4A					AD1													
		VCCIO4D					AH5													
		VCCIO7A					E1													
		VCCIO7C					A2													
		VCCIO7C					A5													
		VCCIO7D					A11													
		VCCIO7D					A8													
		VCCIO8A					A23													
		VCCIO8C					A17													
		VCCIO8C					A20													
		VCCIO8D					A14													
		VCCPD3AB					AF18													
		VCCPD3AB					AF20													
		VCCPD3CD					AF9													
		VCCPD4					AE4													
		VCCPD7					C9													
		VCCPD7					D5													
		VCCPD8					C21													
		VCCPD8					D16													
3A	VREFB3AN0	VREFB3AN0	VREFB3AN0				AB20													
3B	VREFB3BN0	VREFB3BN0	VREFB3BN0				AB16													
3D	VREFB3DN0	VREFB3DN0	VREFB3DN0				AC9													
4A	VREFB4AN0	VREFB4AN0	VREFB4AN0				AC5													
4D	VREFB4DN0	VREFB4DN0	VREFB4DN0				AB7													
7A	VREFB7AN0	VREFB7AN0	VREFB7AN0				F5													
7C	VREFB7CN0	VREFB7CN0	VREFB7CN0				F9													
7D	VREFB7DN0	VREFB7DN0	VREFB7DN0				F12													
8A	VREFB8AN0	VREFB8AN0	VREFB8AN0				F21													
8C	VREFB8CN0	VREFB8CN0	VREFB8CN0				F18													
8D	VREFB8DN0	VREFB8DN0	VREFB8DN0				F15													
		NC					P19													
		NC					R20													
		NC					T19													
		NC					N3													
		NC					N4													
		NC					P4													
		NC					K1													
		NC					C8													
		VCCH_GXBL0					T24													
		VCCH_GXBL1					M24													
		VCCR_GXBL0					V23													
		VCCR_GXBL1					P23													
		VCCT_GXBL0					T22													
		VCCT_GXBL0					U22													
		VCCT_GXBL1					M22													
		VCCT_GXBL1					N22													
		VCCHIP_L					N19													
		VCCHIP_L					R19													
		VCCHIP_L					U19													
		RREF_BL					AG28													
		RREF_BR					R1													
		RREF_TL					A27													
		RREF_TR					N1													
		VCCA_FPLL					AB23													
		VCCA_FPLL					Y15													
		VCCA_FPLL					AB2													
		VCCA_FPLL					G2													
		VCCA_FPLL					J13													
		VCCA_FPLL					F23													
		VCCA_FPLL					N21													
		VCCA_FPLL					U21													
		VCCA_FPLL					M5													
		VCCA_FPLL					T5													
		VCCA_GXBL0					R24													
		VCCA_GXBL1					L24													
		VCCHSSI_L					M20													
		VCCHSSI_L					P20													
		VCCHSSI_L					T20													
		VCCD_FPLL					AC23													
		VCCD_FPLL					AA15													
		VCCD_FPLL					AC2													
		VCCD_FPLL					F2													
		VCCD_FPLL					H13													
		VCCD_FPLL					E23													
		VCCD_FPLL					P21													
		VCCD_FPLL					T21													
		VCCD_FPLL					N5													
		VCCD_FPLL					R5													
		VCC_AUX					AB14													
		VCC_AUX					G13													
		VCC_AUX					J23													
		VCC_AUX					J3													
		VCC_AUX					Y22													
		VCC_AUX					Y3													
Notes:																		
"(1) For more information about pin definition and pin connection guidelines, refer to the"									
Stratix V Device Family Pin Connection Guidelines.													
"(2) The GXB_REFCLK pin is not supported in the current Quartus II software version, but will be supported in the future Quartus II software release version."																				

"Pin Information for the Stratix® V 5SGSD3 Device 
Version 1.1 
Note (1)"													
Bank Number	VREF	Pin Name/Function (2)	Optional Function(s)	Configuration Function	Dedicated Tx/Rx Channel	Emulated LVDS Output Channel	F1152	DQS for X4	DQS for X8/X9 	DQS for X16/ X18	DQS for X32/ X36 									
GXB_L1		REFCLK3Lp					N28													
GXB_L1		REFCLK3Ln					N29													
GXB_L1		GXB_TX_L11n					H32													
GXB_L1		GXB_TX_L11p					H31													
GXB_L1		"GXB_RX_L11n,GXB_REFCLK_L11n"					J34													
GXB_L1		"GXB_RX_L11p,GXB_REFCLK_L11p"					J33													
GXB_L1		GXB_TX_L10n					K32													
GXB_L1		GXB_TX_L10p					K31													
GXB_L1		"GXB_RX_L10n,GXB_REFCLK_L10n"					L34													
GXB_L1		"GXB_RX_L10p,GXB_REFCLK_L10p"					L33													
GXB_L1		GXB_TX_L9n					M32													
GXB_L1		GXB_TX_L9p					M31													
GXB_L1		"GXB_RX_L9n,GXB_REFCLK_L9n"					N34													
GXB_L1		"GXB_RX_L9p,GXB_REFCLK_L9p"					N33													
GXB_L1		GXB_TX_L8n					P32													
GXB_L1		GXB_TX_L8p					P31													
GXB_L1		"GXB_RX_L8n,GXB_REFCLK_L8n"					R34													
GXB_L1		"GXB_RX_L8p,GXB_REFCLK_L8p"					R33													
GXB_L1		GXB_TX_L7n					T32													
GXB_L1		GXB_TX_L7p					T31													
GXB_L1		"GXB_RX_L7n,GXB_REFCLK_L7n"					U34													
GXB_L1		"GXB_RX_L7p,GXB_REFCLK_L7p"					U33													
GXB_L1		GXB_TX_L6n					V32													
GXB_L1		GXB_TX_L6p					V31													
GXB_L1		"GXB_RX_L6n,GXB_REFCLK_L6n"					W34													
GXB_L1		"GXB_RX_L6p,GXB_REFCLK_L6p"					W33													
GXB_L1		REFCLK2Lp					R29													
GXB_L1		REFCLK2Ln					R30													
GXB_L0		REFCLK1Lp					U28													
GXB_L0		REFCLK1Ln					U29													
GXB_L0		GXB_TX_L5n					Y32													
GXB_L0		GXB_TX_L5p					Y31													
GXB_L0		"GXB_RX_L5n,GXB_REFCLK_L5n"					AA34													
GXB_L0		"GXB_RX_L5p,GXB_REFCLK_L5p"					AA33													
GXB_L0		GXB_TX_L4n					AB32													
GXB_L0		GXB_TX_L4p					AB31													
GXB_L0		"GXB_RX_L4n,GXB_REFCLK_L4n"					AC34													
GXB_L0		"GXB_RX_L4p,GXB_REFCLK_L4p"					AC33													
GXB_L0		GXB_TX_L3n					AD32													
GXB_L0		GXB_TX_L3p					AD31													
GXB_L0		"GXB_RX_L3n,GXB_REFCLK_L3n"					AE34													
GXB_L0		"GXB_RX_L3p,GXB_REFCLK_L3p"					AE33													
GXB_L0		GXB_TX_L2n					AF32													
GXB_L0		GXB_TX_L2p					AF31													
GXB_L0		"GXB_RX_L2n,GXB_REFCLK_L2n"					AG34													
GXB_L0		"GXB_RX_L2p,GXB_REFCLK_L2p"					AG33													
GXB_L0		GXB_TX_L1n					AH32													
GXB_L0		GXB_TX_L1p					AH31													
GXB_L0		"GXB_RX_L1n,GXB_REFCLK_L1n"					AJ34													
GXB_L0		"GXB_RX_L1p,GXB_REFCLK_L1p"					AJ33													
GXB_L0		GXB_TX_L0n					AK32													
GXB_L0		GXB_TX_L0p					AK31													
GXB_L0		"GXB_RX_L0n,GXB_REFCLK_L0n"					AL34													
GXB_L0		"GXB_RX_L0p,GXB_REFCLK_L0p"					AL33													
GXB_L0		REFCLK0Lp					W29													
GXB_L0		REFCLK0Ln					W30													
3A		nCONFIG		nCONFIG			AE30													
3A		TRST		TRST			Y27													
3A		TMS		TMS			AJ30													
3A		TCK		TCK			AN31													
3A		TDI		TDI			AL29													
3A		TDO		TDO			AK29													
3A		nCSO		nCSO			AC27													
3A		AS_DATA3		AS_DATA3			AF27													
3A		AS_DATA2		AS_DATA2			AC28													
3A		AS_DATA1		AS_DATA1			AA29													
3A		"AS_DATA0,ASDO"		"AS_DATA0,ASDO"			AF28													
3A		DCLK		DCLK			AB28													
3A	VREFB3AN0	IO		CLKUSR	DIFFIO_TX_B1n	DIFFOUT_B1n	AP32	DQ1B	DQ1B											
3A	VREFB3AN0	IO		CRC_ERROR	DIFFIO_TX_B1p	DIFFOUT_B1p	AP31	DQ1B	DQ1B											
3A	VREFB3AN0	IO	RZQ_0		DIFFIO_RX_B2n	DIFFOUT_B2n	AM30	DQSn1B	DQ1B											
3A	VREFB3AN0	IO		DEV_OE	DIFFIO_RX_B2p	DIFFOUT_B2p	AM31	DQS1B	DQ1B/CQn1B											
3A	VREFB3AN0	IO		DEV_CLRn	DIFFIO_TX_B3n	DIFFOUT_B3n	AP30	DQ1B	DQ1B											
3A	VREFB3AN0	IO		INIT_DONE	DIFFIO_TX_B3p	DIFFOUT_B3p	AN30	DQ1B	DQ1B											
3A	VREFB3AN0	IO		nCEO	DIFFIO_RX_B4n	DIFFOUT_B4n	AP28	DQSn2B	DQSn1B/DQ1B											
3A	VREFB3AN0	IO		DATA0	DIFFIO_RX_B4p	DIFFOUT_B4p	AN28	DQS2B	DQS1B/CQ1B											
3A	VREFB3AN0	IO		DATA1	DIFFIO_TX_B5n	DIFFOUT_B5n	AP27	DQ2B	DQ1B											
3A	VREFB3AN0	IO		DATA2	DIFFIO_TX_B5p	DIFFOUT_B5p	AN27	DQ2B	DQ1B											
3A	VREFB3AN0	IO		DATA3	DIFFIO_RX_B6n	DIFFOUT_B6n	AL28	DQ2B	DQ1B											
3A	VREFB3AN0	IO		DATA4	DIFFIO_RX_B6p	DIFFOUT_B6p	AM28	DQ2B	DQ1B											
3A	VREFB3AN0	IO		DATA5	DIFFIO_TX_B7n	DIFFOUT_B7n	AE29	DQ3B	DQ2B	DQ1B										
3A	VREFB3AN0	IO		DATA6	DIFFIO_TX_B7p	DIFFOUT_B7p	AD29	DQ3B	DQ2B	DQ1B										
3A	VREFB3AN0	IO		DATA7	DIFFIO_RX_B8n	DIFFOUT_B8n	AC29	DQSn3B	DQ2B	DQ1B										
3A	VREFB3AN0	IO		DATA8	DIFFIO_RX_B8p	DIFFOUT_B8p	AC30	DQS3B	DQ2B/CQn2B	DQ1B										
3A	VREFB3AN0	IO		DATA9	DIFFIO_TX_B9n	DIFFOUT_B9n	AF29	DQ3B	DQ2B	DQ1B										
3A	VREFB3AN0	IO		DATA10	DIFFIO_TX_B9p	DIFFOUT_B9p	AG30	DQ3B	DQ2B	DQ1B										
3A	VREFB3AN0	IO		DATA11	DIFFIO_RX_B10n	DIFFOUT_B10n	AB29	DQSn4B	DQSn2B/DQ2B	DQ1B										
3A	VREFB3AN0	IO		DATA12	DIFFIO_RX_B10p	DIFFOUT_B10p	AA30	DQS4B	DQS2B/CQ2B	DQ1B/CQn1B										
3A	VREFB3AN0	IO		DATA13	DIFFIO_TX_B11n	DIFFOUT_B11n	AE28	DQ4B	DQ2B	DQ1B										
3A	VREFB3AN0	IO		DATA14	DIFFIO_TX_B11p	DIFFOUT_B11p	AD28	DQ4B	DQ2B	DQ1B										
3A	VREFB3AN0	IO		DATA15	DIFFIO_RX_B12n	DIFFOUT_B12n	AB27	DQ4B	DQ2B	DQ1B										
3A	VREFB3AN0	IO		DATA16	DIFFIO_RX_B12p	DIFFOUT_B12p	AA28	DQ4B	DQ2B	DQ1B										
3A	VREFB3AN0	IO		DATA17	DIFFIO_TX_B13n	DIFFOUT_B13n	AH27	DQ5B	DQ3B	DQ1B										
3A	VREFB3AN0	IO		DATA18	DIFFIO_TX_B13p	DIFFOUT_B13p	AG27	DQ5B	DQ3B	DQ1B										
3A	VREFB3AN0	IO		DATA19	DIFFIO_RX_B14n	DIFFOUT_B14n	AJ26	DQSn5B	DQ3B	DQSn1B/DQ1B										
3A	VREFB3AN0	IO		DATA20	DIFFIO_RX_B14p	DIFFOUT_B14p	AH26	DQS5B	DQ3B/CQn3B	DQS1B/CQ1B										
3A	VREFB3AN0	IO		DATA21	DIFFIO_TX_B15n	DIFFOUT_B15n	AK28	DQ5B	DQ3B	DQ1B										
3A	VREFB3AN0	IO		DATA22	DIFFIO_TX_B15p	DIFFOUT_B15p	AJ27	DQ5B	DQ3B	DQ1B										
3A	VREFB3AN0	IO		DATA23	DIFFIO_RX_B16n	DIFFOUT_B16n	AK26	DQSn6B	DQSn3B/DQ3B	DQ1B										
3A	VREFB3AN0	IO		DATA24	DIFFIO_RX_B16p	DIFFOUT_B16p	AK27	DQS6B	DQS3B/CQ3B	DQ1B										
3A	VREFB3AN0	IO		DATA25	DIFFIO_TX_B17n	DIFFOUT_B17n	AM26	DQ6B	DQ3B	DQ1B										
3A	VREFB3AN0	IO		DATA26	DIFFIO_TX_B17p	DIFFOUT_B17p	AL26	DQ6B	DQ3B	DQ1B										
3A	VREFB3AN0	IO		DATA27	DIFFIO_RX_B18n	DIFFOUT_B18n	AM25	DQ6B	DQ3B	DQ1B										
3A	VREFB3AN0	IO		DATA28	DIFFIO_RX_B18p	DIFFOUT_B18p	AL25	DQ6B	DQ3B	DQ1B										
3B	VREFB3BN0	IO		DATA29	DIFFIO_TX_B19n	DIFFOUT_B19n	AP25	DQ7B	DQ4B	DQ2B	DQ1B									
3B	VREFB3BN0	IO		DATA30	DIFFIO_TX_B19p	DIFFOUT_B19p	AN25	DQ7B	DQ4B	DQ2B	DQ1B									
3B	VREFB3BN0	IO		DATA31	DIFFIO_RX_B20n	DIFFOUT_B20n	AP24	DQSn7B	DQ4B	DQ2B	DQ1B									
3B	VREFB3BN0	IO		PR_DONE	DIFFIO_RX_B20p	DIFFOUT_B20p	AN24	DQS7B	DQ4B/CQn4B	DQ2B	DQ1B									
3B	VREFB3BN0	IO		PR_REQUEST	DIFFIO_TX_B21n	DIFFOUT_B21n	AM23	DQ7B	DQ4B	DQ2B	DQ1B									
3B	VREFB3BN0	IO		PR_READY	DIFFIO_TX_B21p	DIFFOUT_B21p	AL23	DQ7B	DQ4B	DQ2B	DQ1B									
3B	VREFB3BN0	IO	CLK0n		DIFFIO_RX_B22n	DIFFOUT_B22n	AK24	DQSn8B	DQSn4B/DQ4B	DQ2B	DQ1B									
3B	VREFB3BN0	IO	CLK0p		DIFFIO_RX_B22p	DIFFOUT_B22p	AK25	DQS8B	DQS4B/CQ4B	DQ2B/CQn2B	DQ1B									
3B	VREFB3BN0	IO		PR_ERROR	DIFFIO_TX_B23n	DIFFOUT_B23n	AK23	DQ8B	DQ4B	DQ2B	DQ1B									
3B	VREFB3BN0	IO		CvP_CONFDONE	DIFFIO_TX_B23p	DIFFOUT_B23p	AJ23	DQ8B	DQ4B	DQ2B	DQ1B									
3B	VREFB3BN0	IO	CLK1n		DIFFIO_RX_B24n	DIFFOUT_B24n	AJ24	DQ8B	DQ4B	DQ2B	DQ1B									
3B	VREFB3BN0	IO	CLK1p		DIFFIO_RX_B24p	DIFFOUT_B24p	AH24	DQ8B	DQ4B	DQ2B	DQ1B									
3B	VREFB3BN0	IO	"FPLL_BL_CLKOUT1,FPLL_BL_CLKOUTn"		DIFFIO_TX_B25n	DIFFOUT_B25n	U25	DQ9B	DQ5B	DQ2B	DQ1B									
3B	VREFB3BN0	IO	"FPLL_BL_CLKOUT0,FPLL_BL_CLKOUTp,FPLL_BL_FB0"		DIFFIO_TX_B25p	DIFFOUT_B25p	U26	DQ9B	DQ5B	DQ2B	DQ1B									
3B	VREFB3BN0	IO	"FPLL_BL_CLKOUT3,FPLL_BL_FBn"		DIFFIO_RX_B26n	DIFFOUT_B26n	Y25	DQSn9B	DQ5B	DQSn2B/DQ2B	DQ1B									
3B	VREFB3BN0	IO	"FPLL_BL_CLKOUT2,FPLL_BL_FBp,FPLL_BL_FB1"		DIFFIO_RX_B26p	DIFFOUT_B26p	W25	DQS9B	DQ5B/CQn5B	DQS2B/CQ2B	DQ1B									
3B	VREFB3BN0	IO		nPERSTL0	DIFFIO_TX_B27n	DIFFOUT_B27n	W26	DQ9B	DQ5B	DQ2B	DQ1B									
3B	VREFB3BN0	IO		nPERSTR0	DIFFIO_TX_B27p	DIFFOUT_B27p	V25	DQ9B	DQ5B	DQ2B	DQ1B									
3B	VREFB3BN0	IO	CLK2n		DIFFIO_RX_B28n	DIFFOUT_B28n	AB26	DQSn10B	DQSn5B/DQ5B	DQ2B	DQ1B									
3B	VREFB3BN0	IO	CLK2p		DIFFIO_RX_B28p	DIFFOUT_B28p	AA25	DQS10B	DQS5B/CQ5B	DQ2B	DQ1B/CQn1B									
3B	VREFB3BN0	IO			DIFFIO_TX_B29n	DIFFOUT_B29n	AA27	DQ10B	DQ5B	DQ2B	DQ1B									
3B	VREFB3BN0	IO			DIFFIO_TX_B29p	DIFFOUT_B29p	Y26	DQ10B	DQ5B	DQ2B	DQ1B									
3B	VREFB3BN0	IO	CLK3n		DIFFIO_RX_B30n	DIFFOUT_B30n	AB24	DQ10B	DQ5B	DQ2B	DQ1B									
3B	VREFB3BN0	IO	CLK3p		DIFFIO_RX_B30p	DIFFOUT_B30p	AB23	DQ10B	DQ5B	DQ2B	DQ1B									
3B	VREFB3BN0	IO			DIFFIO_TX_B31n	DIFFOUT_B31n	AF26	DQ11B	DQ6B	DQ3B	DQ1B									
3B	VREFB3BN0	IO			DIFFIO_TX_B31p	DIFFOUT_B31p	AE26	DQ11B	DQ6B	DQ3B	DQ1B									
3B	VREFB3BN0	IO			DIFFIO_RX_B32n	DIFFOUT_B32n	AD26	DQSn11B	DQ6B	DQ3B	DQSn1B/DQ1B									
3B	VREFB3BN0	IO			DIFFIO_RX_B32p	DIFFOUT_B32p	AC26	DQS11B	DQ6B/CQn6B	DQ3B	DQS1B/CQ1B									
3B	VREFB3BN0	IO			DIFFIO_TX_B33n	DIFFOUT_B33n	AF25	DQ11B	DQ6B	DQ3B	DQ1B									
3B	VREFB3BN0	IO			DIFFIO_TX_B33p	DIFFOUT_B33p	AE25	DQ11B	DQ6B	DQ3B	DQ1B									
3B	VREFB3BN0	IO			DIFFIO_RX_B34n	DIFFOUT_B34n	AH25	DQSn12B	DQSn6B/DQ6B	DQ3B	DQ1B									
3B	VREFB3BN0	IO			DIFFIO_RX_B34p	DIFFOUT_B34p	AG25	DQS12B	DQS6B/CQ6B	DQ3B/CQn3B	DQ1B									
3B	VREFB3BN0	IO			DIFFIO_TX_B35n	DIFFOUT_B35n	AG24	DQ12B	DQ6B	DQ3B	DQ1B									
3B	VREFB3BN0	IO			DIFFIO_TX_B35p	DIFFOUT_B35p	AF24	DQ12B	DQ6B	DQ3B	DQ1B									
3B	VREFB3BN0	IO			DIFFIO_RX_B36n	DIFFOUT_B36n	AD24	DQ12B	DQ6B	DQ3B	DQ1B									
3B	VREFB3BN0	IO			DIFFIO_RX_B36p	DIFFOUT_B36p	AC24	DQ12B	DQ6B	DQ3B	DQ1B									
3B	VREFB3BN0	IO			DIFFIO_TX_B37n	DIFFOUT_B37n	N24	DQ13B	DQ7B	DQ3B	DQ1B									
3B	VREFB3BN0	IO			DIFFIO_TX_B37p	DIFFOUT_B37p	N23	DQ13B	DQ7B	DQ3B	DQ1B									
3B	VREFB3BN0	IO			DIFFIO_RX_B38n	DIFFOUT_B38n	R26	DQSn13B	DQ7B	DQSn3B/DQ3B	DQ1B									
3B	VREFB3BN0	IO			DIFFIO_RX_B38p	DIFFOUT_B38p	T25	DQS13B	DQ7B/CQn7B	DQS3B/CQ3B	DQ1B									
3B	VREFB3BN0	IO			DIFFIO_TX_B39n	DIFFOUT_B39n	T23	DQ13B	DQ7B	DQ3B	DQ1B									
3B	VREFB3BN0	IO			DIFFIO_TX_B39p	DIFFOUT_B39p	R24	DQ13B	DQ7B	DQ3B	DQ1B									
3B	VREFB3BN0	IO			DIFFIO_RX_B40n	DIFFOUT_B40n	V23	DQSn14B	DQSn7B/DQ7B	DQ3B	DQ1B									
3B	VREFB3BN0	IO			DIFFIO_RX_B40p	DIFFOUT_B40p	U24	DQS14B	DQS7B/CQ7B	DQ3B	DQ1B									
3B	VREFB3BN0	IO			DIFFIO_TX_B41n	DIFFOUT_B41n	W24	DQ14B	DQ7B	DQ3B	DQ1B									
3B	VREFB3BN0	IO			DIFFIO_TX_B41p	DIFFOUT_B41p	V24	DQ14B	DQ7B	DQ3B	DQ1B									
3B	VREFB3BN0	IO			DIFFIO_RX_B42n	DIFFOUT_B42n	AA24	DQ14B	DQ7B	DQ3B	DQ1B									
3B	VREFB3BN0	IO			DIFFIO_RX_B42p	DIFFOUT_B42p	Y24	DQ14B	DQ7B	DQ3B	DQ1B									
3D	VREFB3DN0	IO			DIFFIO_TX_B67n	DIFFOUT_B67n	AP18	DQ23B	DQ8B	DQ4B										
3D	VREFB3DN0	IO			DIFFIO_TX_B67p	DIFFOUT_B67p	AN18	DQ23B	DQ8B	DQ4B										
3D	VREFB3DN0	IO			DIFFIO_RX_B68n	DIFFOUT_B68n	AM18	DQSn23B	DQ8B	DQ4B										
3D	VREFB3DN0	IO			DIFFIO_RX_B68p	DIFFOUT_B68p	AL19	DQS23B	DQ8B/CQn8B	DQ4B										
3D	VREFB3DN0	IO			DIFFIO_TX_B69n	DIFFOUT_B69n	AM17	DQ23B	DQ8B	DQ4B										
3D	VREFB3DN0	IO			DIFFIO_TX_B69p	DIFFOUT_B69p	AL17	DQ23B	DQ8B	DQ4B										
3D	VREFB3DN0	IO			DIFFIO_RX_B70n	DIFFOUT_B70n	AK18	DQSn24B	DQSn8B/DQ8B	DQ4B										
3D	VREFB3DN0	IO			DIFFIO_RX_B70p	DIFFOUT_B70p	AK17	DQS24B	DQS8B/CQ8B	DQ4B/CQn4B										
3D	VREFB3DN0	IO			DIFFIO_TX_B71n	DIFFOUT_B71n	AH18	DQ24B	DQ8B	DQ4B										
3D	VREFB3DN0	IO			DIFFIO_TX_B71p	DIFFOUT_B71p	AG19	DQ24B	DQ8B	DQ4B										
3D	VREFB3DN0	IO			DIFFIO_RX_B72n	DIFFOUT_B72n	AK19	DQ24B	DQ8B	DQ4B										
3D	VREFB3DN0	IO			DIFFIO_RX_B72p	DIFFOUT_B72p	AJ18	DQ24B	DQ8B	DQ4B										
3D	VREFB3DN0	IO			DIFFIO_TX_B73n	DIFFOUT_B73n	Y19	DQ25B	DQ9B	DQ4B										
3D	VREFB3DN0	IO			DIFFIO_TX_B73p	DIFFOUT_B73p	W19	DQ25B	DQ9B	DQ4B										
3D	VREFB3DN0	IO			DIFFIO_RX_B74n	DIFFOUT_B74n	AA18	DQSn25B	DQ9B	DQSn4B/DQ4B										
3D	VREFB3DN0	IO			DIFFIO_RX_B74p	DIFFOUT_B74p	Y17	DQS25B	DQ9B/CQn9B	DQS4B/CQ4B										
3D	VREFB3DN0	IO			DIFFIO_TX_B75n	DIFFOUT_B75n	Y18	DQ25B	DQ9B	DQ4B										
3D	VREFB3DN0	IO			DIFFIO_TX_B75p	DIFFOUT_B75p	W18	DQ25B	DQ9B	DQ4B										
3D	VREFB3DN0	IO	CLK4n		DIFFIO_RX_B76n	DIFFOUT_B76n	AB19	DQSn26B	DQSn9B/DQ9B	DQ4B										
3D	VREFB3DN0	IO	CLK4p		DIFFIO_RX_B76p	DIFFOUT_B76p	AB18	DQS26B	DQS9B/CQ9B	DQ4B										
3D	VREFB3DN0	IO			DIFFIO_TX_B77n	DIFFOUT_B77n	AF19	DQ26B	DQ9B	DQ4B										
3D	VREFB3DN0	IO			DIFFIO_TX_B77p	DIFFOUT_B77p	AE19	DQ26B	DQ9B	DQ4B										
3D	VREFB3DN0	IO	CLK5n		DIFFIO_RX_B78n	DIFFOUT_B78n	AG18	DQ26B	DQ9B	DQ4B										
